zip,cityname,lat,lon,weather,temp_f,temp_c,rh,windspeed,visiblity,Observation Time
47111,"Charlestown, IN",38.45000076,-85.66999817,Rain,34.3,1.3,98%,1.6,9,"March 24, 7:40 PM EDT"
47112,"Corydon, IN",38.20999908,-86.12000275,Overcast,38,3.3,77%,4,10,"March 21, 5:08 PM EDT"
47112,"Corydon, IN",38.20999908,-86.12000275,Clear,23,-5,93%,0,10,"March 22, 3:28 AM EDT"
47112,"Corydon, IN",38.20999908,-86.12000275,Partly Cloudy,28.6,-1.9,91%,0,10,"March 23, 2:00 AM EDT"
47112,"Corydon, IN",38.20999908,-86.12000275,Rain,36,2.2,94%,16,7,"March 24, 7:41 PM EDT"
47114,"Crandall, IN",38.29000092,-86.06999969,Overcast,37,2.8,85%,0,9,"March 21, 3:02 PM EDT"
47114,"Crandall, IN",38.29000092,-86.06999969,Clear,24.4,-4.2,74%,0,10,"March 22, 3:28 AM EDT"
47114,"Crandall, IN",38.29000092,-86.06999969,Partly Cloudy,30.7,-0.7,70%,0,10,"March 23, 2:00 AM EDT"
47114,"Crandall, IN",38.29000092,-86.06999969,Rain,36,2.2,89%,11.4,7,"March 24, 7:40 PM EDT"
47115,"Depauw, IN",38.33000183,-86.22000122,Overcast,36.3,2.4,73%,5,9,"March 21, 3:02 PM EDT"
47115,"Depauw, IN",38.33000183,-86.22000122,Clear,26.1,-3.3,86%,0,10,"March 22, 3:29 AM EDT"
47115,"Depauw, IN",38.33000183,-86.22000122,Partly Cloudy,33.6,0.9,71%,0,10,"March 23, 2:00 AM EDT"
47115,"Depauw, IN",38.33000183,-86.22000122,Rain,34.9,1.6,99%,4,7,"March 24, 7:41 PM EDT"
47116,"Eckerty, IN",38.31999969,-86.61000061,Clear,42.8,6,80%,6.9,10,"March 21, 7:39 PM EDT"
47116,"Eckerty, IN",38.31999969,-86.61000061,Clear,27.7,-2.4,96%,0,10,"March 22, 3:29 AM EDT"
47116,"Eckerty, IN",38.31999969,-86.61000061,Mostly Cloudy,38.1,3.4,89%,0,10,"March 23, 2:00 AM EDT"
47116,"Eckerty, IN",38.31999969,-86.61000061,Rain,37,2.8,99%,11.9,4,"March 24, 7:41 PM EDT"
47117,"Elizabeth, IN",38.11999893,-85.97000122,Clear,30.7,-0.7,99%,0,10,"March 21, 9:51 PM EDT"
47117,"Elizabeth, IN",38.11999893,-85.97000122,Clear,26.6,-3,99%,0,10,"March 22, 3:29 AM EDT"
47117,"Elizabeth, IN",38.11999893,-85.97000122,Clear,32.2,0.1,88%,0,10,"March 23, 2:01 AM EDT"
47117,"Elizabeth, IN",38.11999893,-85.97000122,Rain,36,2.2,99%,12.5,7,"March 24, 7:41 PM EDT"
47118,"English, IN",38.33000183,-86.45999908,Clear,34,1.1,65%,0,10,"March 21, 9:51 PM EDT"
47118,"English, IN",38.33000183,-86.45999908,Clear,26.1,-3.3,86%,0,10,"March 22, 3:30 AM EDT"
47118,"English, IN",38.33000183,-86.45999908,Partly Cloudy,33.6,0.9,71%,0,10,"March 23, 2:01 AM EDT"
47118,"English, IN",38.33000183,-86.45999908,Rain,34.9,1.6,99%,4,4,"March 24, 7:42 PM EDT"
47119,"Floyds Knobs, IN",38.31999969,-85.87000275,Clear,29.7,-1.3,88%,0,10,"March 21, 9:50 PM EDT"
47119,"Floyds Knobs, IN",38.31999969,-85.87000275,Clear,19.5,-6.9,92%,0,10,"March 22, 3:30 AM EDT"
47119,"Floyds Knobs, IN",38.31999969,-85.87000275,Clear,27.5,-2.5,91%,0,10,"March 23, 2:00 AM EDT"
47119,"Floyds Knobs, IN",38.31999969,-85.87000275,Rain,35.6,2,90%,2,7,"March 24, 7:42 PM EDT"
47120,"Fredericksburg, IN",38.43000031,-86.19000244,Clear,28.8,-1.8,88%,0,10,"March 21, 9:49 PM EDT"
47120,"Fredericksburg, IN",38.43000031,-86.19000244,Clear,22.5,-5.3,96%,0,10,"March 22, 3:30 AM EDT"
47120,"Fredericksburg, IN",38.43000031,-86.19000244,Partly Cloudy,27.8,-2.3,93%,3,10,"March 23, 2:01 AM EDT"
47120,"Fredericksburg, IN",38.43000031,-86.19000244,Rain,34.2,1.2,95%,5,7,"March 24, 7:42 PM EDT"
47122,"Georgetown, IN",38.29000092,-85.98000336,Clear,28.3,-2.1,96%,0,10,"March 21, 9:47 PM EDT"
47122,"Georgetown, IN",38.29000092,-85.98000336,Clear,26.2,-3.2,90%,0,10,"March 22, 3:30 AM EDT"
47122,"Georgetown, IN",38.29000092,-85.98000336,Clear,27.5,-2.5,93%,0,10,"March 23, 2:01 AM EDT"
47122,"Georgetown, IN",38.29000092,-85.98000336,Rain,34.7,1.5,98%,6,7,"March 24, 7:43 PM EDT"
47123,"Grantsburg, IN",38.29000092,-86.47000122,Clear,34.2,1.2,65%,0,10,"March 21, 9:49 PM EDT"
47123,"Grantsburg, IN",38.29000092,-86.47000122,Clear,26.1,-3.3,86%,0,10,"March 22, 3:30 AM EDT"
47123,"Grantsburg, IN",38.29000092,-86.47000122,Partly Cloudy,33.6,0.9,71%,0,10,"March 23, 2:01 AM EDT"
47123,"Grantsburg, IN",38.29000092,-86.47000122,Overcast,34.9,1.6,99%,7,4,"March 24, 7:43 PM EDT"
47124,"Greenville, IN",38.36999893,-85.98999786,Clear,29.5,-1.4,85%,0,10,"March 21, 9:49 PM EDT"
47124,"Greenville, IN",38.36999893,-85.98999786,Clear,18,-7.8,59%,0,10,"March 22, 3:30 AM EDT"
47124,"Greenville, IN",38.36999893,-85.98999786,Clear,27.7,-2.4,86%,0,10,"March 23, 2:01 AM EDT"
47124,"Greenville, IN",38.36999893,-85.98999786,Rain,35.1,1.7,86%,4.9,7,"March 24, 7:43 PM EDT"
48092,"Warren, MI",42.50999832,-83.05999756,Partly Cloudy,40.2,4.6,51%,5,10,"March 21, 4:56 PM EDT"
48092,"Warren, MI",42.50999832,-83.05999756,Clear,25.4,-3.7,75%,0,10,"March 22, 3:31 AM EDT"
48092,"Warren, MI",42.50999832,-83.05999756,Clear,20.9,-6.2,93%,0,10,"March 23, 2:02 AM EDT"
48092,"Warren, MI",42.50999832,-83.05999756,Clear,29.6,-1.3,55%,4,10,"March 24, 7:43 PM EDT"
48093,"Warren, MI",42.52000046,-83,Partly Cloudy,38.4,3.6,42%,6,10,"March 21, 4:53 PM EDT"
48093,"Warren, MI",42.52000046,-83,Clear,27.3,-2.6,63%,0,10,"March 22, 3:13 AM EDT"
48093,"Warren, MI",42.52000046,-83,Clear,25.5,-3.6,76%,0,10,"March 23, 1:43 AM EDT"
48093,"Warren, MI",42.52000046,-83,Partly Cloudy,30.4,-0.9,50%,5,10,"March 24, 7:33 PM EDT"
48094,"Washington, MI",42.72999954,-83.04000092,Overcast,43.2,6.2,42%,0,10,"March 21, 2:41 PM EDT"
48094,"Washington, MI",42.72999954,-83.04000092,Clear,25.9,-3.4,66%,0,10,"March 22, 3:29 AM EDT"
48094,"Washington, MI",42.72999954,-83.04000092,Clear,20.8,-6.2,91%,0,10,"March 23, 2:02 AM EDT"
48094,"Washington, MI",42.72999954,-83.04000092,Partly Cloudy,29.3,-1.5,54%,0,10,"March 24, 7:42 PM EDT"
48095,"Washington, MI",42.77999878,-83.04000092,Partly Cloudy,37,2.8,46%,13,10,"March 21, 2:46 PM EDT"
48095,"Washington, MI",42.77999878,-83.04000092,Clear,25.9,-3.4,61%,3,10,"March 22, 3:31 AM EDT"
48095,"Washington, MI",42.77999878,-83.04000092,Clear,22.3,-5.4,88%,0,10,"March 23, 2:02 AM EDT"
48095,"Washington, MI",42.77999878,-83.04000092,Partly Cloudy,26.4,-3.1,72%,5.3,10,"March 24, 7:44 PM EDT"
48096,"Ray, MI",42.75999832,-82.91999817,Partly Cloudy,36.2,2.3,53%,6,10,"March 21, 4:53 PM EDT"
48096,"Ray, MI",42.75999832,-82.91999817,Clear,24.9,-3.9,74%,1,10,"March 22, 3:24 AM EDT"
48096,"Ray, MI",42.75999832,-82.91999817,Clear,21.5,-5.8,88%,0,10,"March 23, 1:56 AM EDT"
48096,"Ray, MI",42.75999832,-82.91999817,Partly Cloudy,28.2,-2.1,57%,4,10,"March 24, 7:30 PM EDT"
48097,"Yale, MI",43.13000107,-82.80000305,Clear,34.2,1.2,65%,8,10,"March 21, 4:54 PM EDT"
48097,"Yale, MI",43.13000107,-82.80000305,Clear,26.2,-3.2,77%,4,10,"March 22, 3:30 AM EDT"
48097,"Yale, MI",43.13000107,-82.80000305,Clear,25.1,-3.8,91%,2,10,"March 23, 2:00 AM EDT"
48097,"Yale, MI",43.13000107,-82.80000305,Clear,25.8,-3.4,70%,8,10,"March 24, 7:40 PM EDT"
48101,"Allen Park, MI",42.25,-83.20999908,Overcast,41.5,5.3,39%,1.8,10,"March 21, 2:54 PM EDT"
48101,"Allen Park, MI",42.25,-83.20999908,Partly Cloudy,28.6,-1.9,68%,0,10,"March 22, 3:31 AM EDT"
48101,"Allen Park, MI",42.25,-83.20999908,Clear,29.3,-1.5,83%,0,10,"March 23, 2:02 AM EDT"
48101,"Allen Park, MI",42.25,-83.20999908,Partly Cloudy,33.8,1,54%,0.7,10,"March 24, 7:44 PM EDT"
48103,"Ann Arbor, MI",42.27999878,-83.79000092,Partly Cloudy,39.2,4,39%,4,10,"March 21, 2:54 PM EDT"
48103,"Ann Arbor, MI",42.27999878,-83.79000092,Clear,24.6,-4.1,68%,0,10,"March 22, 3:32 AM EDT"
48103,"Ann Arbor, MI",42.27999878,-83.79000092,Clear,27.8,-2.3,60%,0,10,"March 23, 2:03 AM EDT"
48103,"Ann Arbor, MI",42.27999878,-83.79000092,Clear,32.2,0.1,34%,6,10,"March 24, 7:45 PM EDT"
48106,"Ann Arbor, MI",42.27999878,-83.75,Clear,43.4,6.3,35%,3,10,"March 21, 5:05 PM EDT"
48106,"Ann Arbor, MI",42.27999878,-83.75,Clear,27,-2.8,61%,0,10,"March 22, 3:32 AM EDT"
48106,"Ann Arbor, MI",42.27999878,-83.75,Clear,29.1,-1.6,58%,0,10,"March 23, 2:03 AM EDT"
48106,"Ann Arbor, MI",42.27999878,-83.75,Clear,33.2,0.7,32%,0,10,"March 24, 7:44 PM EDT"
48107,"Ann Arbor, MI",42.27999878,-83.75,Clear,43.2,6.2,35%,1,10,"March 21, 5:05 PM EDT"
48107,"Ann Arbor, MI",42.27999878,-83.75,Clear,27,-2.8,61%,0,10,"March 22, 3:32 AM EDT"
48107,"Ann Arbor, MI",42.27999878,-83.75,Clear,29.1,-1.6,58%,0,10,"March 23, 2:03 AM EDT"
48107,"Ann Arbor, MI",42.27999878,-83.75,Clear,33.2,0.7,32%,0,10,"March 24, 7:45 PM EDT"
48108,"Ann Arbor, MI",42.22999954,-83.72000122,Clear,42,5.6,37%,2,10,"March 21, 4:53 PM EDT"
48108,"Ann Arbor, MI",42.22999954,-83.72000122,Clear,28.1,-2.2,56%,1,10,"March 22, 3:24 AM EDT"
48108,"Ann Arbor, MI",42.22999954,-83.72000122,Clear,30.7,-0.7,53%,0,10,"March 23, 1:57 AM EDT"
48108,"Ann Arbor, MI",42.22999954,-83.72000122,Clear,34.3,1.3,35%,0,10,"March 24, 7:31 PM EDT"
48109,"Ann Arbor, MI",42.29000092,-83.70999908,Clear,45.3,7.4,36%,2.5,10,"March 21, 5:05 PM EDT"
48109,"Ann Arbor, MI",42.29000092,-83.70999908,Clear,27.3,-2.6,69%,0,10,"March 22, 3:33 AM EDT"
48109,"Ann Arbor, MI",42.29000092,-83.70999908,Clear,30.2,-1,64%,0,10,"March 23, 2:04 AM EDT"
48109,"Ann Arbor, MI",42.29000092,-83.70999908,Clear,32,0,36%,3.1,10,"March 24, 7:46 PM EDT"
48110,"Azalia, MI",42.00999832,-83.66000366,Clear,42.1,5.6,35%,0,10,"March 21, 2:59 PM EDT"
48110,"Azalia, MI",42.00999832,-83.66000366,Clear,28.2,-2.1,65%,0,10,"March 22, 3:31 AM EDT"
48110,"Azalia, MI",42.00999832,-83.66000366,Clear,30.8,-0.7,62%,0,10,"March 23, 2:03 AM EDT"
48110,"Azalia, MI",42.00999832,-83.66000366,Clear,35.5,1.9,40%,0,10,"March 24, 7:37 PM EDT"
48111,"Belleville, MI",42.20000076,-83.48999786,Partly Cloudy,40.9,4.9,39%,8.7,10,"March 21, 2:55 PM EDT"
48111,"Belleville, MI",42.20000076,-83.48999786,Clear,27.6,-2.4,58%,2.6,10,"March 22, 3:30 AM EDT"
48111,"Belleville, MI",42.20000076,-83.48999786,Clear,28.9,-1.7,66%,3,10,"March 23, 2:00 AM EDT"
48111,"Belleville, MI",42.20000076,-83.48999786,Clear,34.2,1.2,38%,9.2,10,"March 24, 7:45 PM EDT"
48112,"Belleville, MI",42.20999908,-83.48999786,Clear,40.8,4.9,41%,7.9,10,"March 21, 5:05 PM EDT"
48112,"Belleville, MI",42.20999908,-83.48999786,Clear,27.6,-2.4,58%,2.6,10,"March 22, 3:30 AM EDT"
48112,"Belleville, MI",42.20999908,-83.48999786,Clear,28.9,-1.7,66%,3,10,"March 23, 2:00 AM EDT"
48112,"Belleville, MI",42.20999908,-83.48999786,Clear,34.2,1.2,38%,9.2,10,"March 24, 7:45 PM EDT"
48113,"Ann Arbor, MI",42.27999878,-83.75,Partly Cloudy,44.8,7.1,34%,0,10,"March 21, 2:58 PM EDT"
48113,"Ann Arbor, MI",42.27999878,-83.75,Clear,27,-2.8,61%,0,10,"March 22, 3:33 AM EDT"
48113,"Ann Arbor, MI",42.27999878,-83.75,Clear,29.1,-1.6,59%,0,10,"March 23, 2:05 AM EDT"
48113,"Ann Arbor, MI",42.27999878,-83.75,Clear,33.2,0.7,32%,0,10,"March 24, 7:46 PM EDT"
48114,"Brighton, MI",42.58000183,-83.76999664,Clear,38.7,3.7,43%,4.2,10,"March 21, 3:01 PM EDT"
48114,"Brighton, MI",42.58000183,-83.76999664,Clear,24.4,-4.2,75%,1.7,10,"March 22, 3:34 AM EDT"
48114,"Brighton, MI",42.58000183,-83.76999664,Clear,27.9,-2.3,65%,3.2,10,"March 23, 2:05 AM EDT"
48114,"Brighton, MI",42.58000183,-83.76999664,Clear,29.8,-1.2,38%,3.7,10,"March 24, 7:46 PM EDT"
48115,"Bridgewater, MI",42.15999985,-83.90000153,Partly Cloudy,39.7,4.3,42%,9,10,"March 21, 5:06 PM EDT"
48115,"Bridgewater, MI",42.15999985,-83.90000153,Clear,28,-2.2,61%,2,10,"March 22, 3:23 AM EDT"
48115,"Bridgewater, MI",42.15999985,-83.90000153,Clear,30.9,-0.6,57%,3,10,"March 23, 1:55 AM EDT"
48115,"Bridgewater, MI",42.15999985,-83.90000153,Clear,30.5,-0.8,40%,0,10,"March 24, 9:00 PM EDT"
48116,"Brighton, MI",42.52999878,-83.76999664,Clear,33.8,1,63%,4,10,"March 21, 7:39 PM EDT"
48116,"Brighton, MI",42.52999878,-83.76999664,Clear,27,-2.8,68%,0,10,"March 22, 3:34 AM EDT"
48116,"Brighton, MI",42.52999878,-83.76999664,Clear,29.8,-1.2,62%,0,10,"March 23, 2:05 AM EDT"
48116,"Brighton, MI",42.52999878,-83.76999664,Clear,31.9,-0.1,42%,1,10,"March 24, 7:52 PM EDT"
48117,"Carleton, MI",42.06000137,-83.38999939,Clear,33.6,0.9,60%,6,10,"March 21, 9:45 PM EDT"
48117,"Carleton, MI",42.06000137,-83.38999939,Clear,28.4,-2,59%,1,10,"March 22, 3:31 AM EDT"
48117,"Carleton, MI",42.06000137,-83.38999939,Clear,28.3,-2.1,71%,1,10,"March 23, 2:03 AM EDT"
48117,"Carleton, MI",42.06000137,-83.38999939,Clear,33.7,0.9,42%,5,10,"March 24, 7:52 PM EDT"
48118,"Chelsea, MI",42.31999969,-84.01999664,Clear,30.6,-0.8,49%,1.3,10,"March 21, 9:50 PM EDT"
48118,"Chelsea, MI",42.31999969,-84.01999664,Clear,26.8,-2.9,60%,0,10,"March 22, 3:35 AM EDT"
48118,"Chelsea, MI",42.31999969,-84.01999664,Clear,29.5,-1.4,55%,0,10,"March 23, 2:06 AM EDT"
48118,"Chelsea, MI",42.31999969,-84.01999664,Clear,32.9,0.5,33%,0.2,10,"March 24, 7:52 PM EDT"
48120,"Dearborn, MI",42.31000137,-83.16999817,Clear,34.3,1.3,55%,0,10,"March 21, 9:50 PM EDT"
48120,"Dearborn, MI",42.31000137,-83.16999817,Partly Cloudy,29.7,-1.3,58%,0,10,"March 22, 3:35 AM EDT"
48120,"Dearborn, MI",42.31000137,-83.16999817,Clear,30.6,-0.8,69%,0,10,"March 23, 2:06 AM EDT"
48120,"Dearborn, MI",42.31000137,-83.16999817,Partly Cloudy,32.9,0.5,45%,12.1,10,"March 24, 7:52 PM EDT"
48121,"Dearborn, MI",42.31999969,-83.18000031,Clear,34.3,1.3,55%,0,10,"March 21, 9:48 PM EDT"
48121,"Dearborn, MI",42.31999969,-83.18000031,Partly Cloudy,29.7,-1.3,58%,0,10,"March 22, 3:35 AM EDT"
48121,"Dearborn, MI",42.31999969,-83.18000031,Clear,30.6,-0.8,69%,0,10,"March 23, 2:06 AM EDT"
48121,"Dearborn, MI",42.31999969,-83.18000031,Partly Cloudy,32.9,0.5,46%,17.9,10,"March 24, 7:52 PM EDT"
48122,"Melvindale, MI",42.27999878,-83.18000031,Clear,34.7,1.5,22%,4.3,10,"March 21, 9:48 PM EDT"
48122,"Melvindale, MI",42.27999878,-83.18000031,Clear,42.3,5.7,22%,5.8,10,"March 22, 1:23 PM EDT"
48122,"Melvindale, MI",42.27999878,-83.18000031,Clear,30.7,-0.7,30%,0,10,"March 23, 2:11 AM EDT"
48122,"Melvindale, MI",42.27999878,-83.18000031,Partly Cloudy,34.2,1.2,23%,5.6,10,"March 24, 7:53 PM EDT"
48123,"Dearborn, MI",42.31999969,-83.18000031,Clear,34.3,1.3,55%,0,10,"March 21, 9:48 PM EDT"
48123,"Dearborn, MI",42.31999969,-83.18000031,Clear,41.2,5.1,29%,8.9,8,"March 22, 1:23 PM EDT"
48123,"Dearborn, MI",42.31999969,-83.18000031,Clear,30.6,-0.8,69%,0,10,"March 23, 2:11 AM EDT"
48123,"Dearborn, MI",42.31999969,-83.18000031,Partly Cloudy,32.7,0.4,46%,12.1,10,"March 24, 7:53 PM EDT"
48124,"Dearborn, MI",42.29999924,-83.25,Partly Cloudy,33.3,0.7,54%,0.2,10,"March 21, 9:49 PM EDT"
48124,"Dearborn, MI",42.29999924,-83.25,Clear,42.8,6,24%,4.7,10,"March 22, 1:23 PM EDT"
48124,"Dearborn, MI",42.29999924,-83.25,Clear,28.6,-1.9,71%,0,10,"March 23, 2:11 AM EDT"
48124,"Dearborn, MI",42.29999924,-83.25,Partly Cloudy,32.7,0.4,38%,3.4,10,"March 24, 7:53 PM EDT"
49094,"Union City, MI",42.06999969,-85.13999939,Mostly Cloudy,39.2,4,48%,3,10,"March 21, 4:58 PM EDT"
49094,"Union City, MI",42.06999969,-85.13999939,Clear,42.4,5.8,34%,3,10,"March 22, 1:23 PM EDT"
49094,"Union City, MI",42.06999969,-85.13999939,Clear,26.3,-3.2,68%,2,10,"March 23, 2:12 AM EDT"
49094,"Union City, MI",42.06999969,-85.13999939,Clear,36.1,2.3,41%,4,10,"March 24, 7:54 PM EDT"
49095,"Vandalia, MI",41.91999817,-85.91000366,Clear,42.1,5.6,37%,14,10,"March 21, 4:48 PM EDT"
49095,"Vandalia, MI",41.91999817,-85.91000366,Clear,39.6,4.2,34%,0,10,"March 22, 1:21 PM EDT"
49095,"Vandalia, MI",41.91999817,-85.91000366,Clear,27.3,-2.6,74%,0,10,"March 23, 2:07 AM EDT"
49095,"Vandalia, MI",41.91999817,-85.91000366,Clear,40,4.4,48%,0,10,"March 24, 7:42 PM EDT"
52168,"Spillville, IA",43.20999908,-91.94999695,Clear,29.9,-1.2,83%,0,10,"March 21, 8:55 PM CDT"
52168,"Spillville, IA",43.20999908,-91.94999695,Clear,41.6,5.3,64%,1,10,"March 22, 12:12 PM CDT"
52168,"Spillville, IA",43.20999908,-91.94999695,Partly Cloudy,30.5,-0.8,86%,0,10,"March 23, 12:58 AM CDT"
52168,"Spillville, IA",43.20999908,-91.94999695,Partly Cloudy,37.9,3.3,52%,7,10,"March 24, 6:47 PM CDT"
54165,"Seymour, WI",44.50999832,-88.33000183,Clear,26.6,-3,65%,0,10,"March 21, 8:53 PM CDT"
54165,"Seymour, WI",44.50999832,-88.33000183,Clear,38.4,3.6,40%,0,10,"March 22, 12:24 PM CDT"
54165,"Seymour, WI",44.50999832,-88.33000183,Clear,25.5,-3.6,21%,0,10,"March 23, 1:12 AM CDT"
54165,"Seymour, WI",44.50999832,-88.33000183,Clear,27.1,-2.7,21%,12.6,10,"March 24, 6:54 PM CDT"
55130,"Saint Paul, MN",44.97000122,-93.08000183,Overcast,33.2,0.7,73%,0,10,"March 21, 9:18 PM CDT"
55130,"Saint Paul, MN",44.97000122,-93.08000183,Overcast,40.6,4.8,61%,4.3,10,"March 22, 12:11 PM CDT"
55130,"Saint Paul, MN",44.97000122,-93.08000183,Clear,35.6,2,68%,0.6,10,"March 23, 1:02 AM CDT"
55130,"Saint Paul, MN",44.97000122,-93.08000183,Clear,38.7,3.7,53%,4,10,"March 24, 6:59 PM CDT"
55133,"Saint Paul, MN",44.93999863,-93.08999634,Overcast,33.2,0.7,73%,0,10,"March 21, 9:18 PM CDT"
55133,"Saint Paul, MN",44.93999863,-93.08999634,Overcast,41.5,5.3,59%,3,10,"March 22, 12:24 PM CDT"
55133,"Saint Paul, MN",44.93999863,-93.08999634,Clear,22.7,-5.2,90%,0,10,"March 23, 1:12 AM CDT"
55133,"Saint Paul, MN",44.93999863,-93.08999634,Clear,38.7,3.7,53%,4,10,"March 24, 6:59 PM CDT"
56132,"Garvin, MN",44.20999908,-95.76000214,Mostly Cloudy,32.6,0.3,96%,2,10,"March 21, 9:18 PM CDT"
56132,"Garvin, MN",44.20999908,-95.76000214,Partly Cloudy,39.7,4.3,81%,3,10,"March 22, 12:25 PM CDT"
56132,"Garvin, MN",44.20999908,-95.76000214,Overcast,33.5,0.8,96%,2,7,"March 23, 1:13 AM CDT"
56132,"Garvin, MN",44.20999908,-95.76000214,Overcast,30,-1.1,86%,3,10,"March 24, 7:00 PM CDT"
56134,"Hardwick, MN",43.77000046,-96.19999695,Partly Cloudy,33.3,0.7,89%,0,7,"March 21, 9:17 PM CDT"
56134,"Hardwick, MN",43.77000046,-96.19999695,Clear,44.5,6.9,82%,6,10,"March 22, 12:24 PM CDT"
56134,"Hardwick, MN",43.77000046,-96.19999695,Overcast,34.2,1.2,87%,7,10,"March 23, 1:13 AM CDT"
56134,"Hardwick, MN",43.77000046,-96.19999695,Overcast,29.2,-1.6,87%,7,10,"March 24, 7:00 PM CDT"
56158,"Magnolia, MN",43.65000153,-96.08000183,Clear,35.5,1.9,91%,6,7,"March 21, 8:41 PM CDT"
56158,"Magnolia, MN",43.65000153,-96.08000183,Clear,44.8,7.1,79%,13,10,"March 22, 12:25 PM CDT"
56158,"Magnolia, MN",43.65000153,-96.08000183,Overcast,34.2,1.2,88%,11,10,"March 23, 1:13 AM CDT"
56158,"Magnolia, MN",43.65000153,-96.08000183,Overcast,28.8,-1.8,96%,9,10,"March 24, 7:00 PM CDT"
56169,"Russell, MN",44.31999969,-95.94999695,Mostly Cloudy,33.8,1,91%,2,10,"March 21, 8:58 PM CDT"
56169,"Russell, MN",44.31999969,-95.94999695,Partly Cloudy,37.9,3.3,83%,4.9,10,"March 22, 12:25 PM CDT"
56169,"Russell, MN",44.31999969,-95.94999695,Overcast,34.2,1.2,90%,6,9,"March 23, 1:13 AM CDT"
56169,"Russell, MN",44.31999969,-95.94999695,Overcast,28.4,-2,89%,2.9,10,"March 24, 7:01 PM CDT"
60145,"Kingston, IL",42.09999847,-88.76000214,Clear,29.4,-1.4,63%,0,10,"March 21, 8:46 PM CDT"
60145,"Kingston, IL",42.09999847,-88.76000214,Clear,43.1,6.2,43%,1,10,"March 22, 12:18 PM CDT"
60145,"Kingston, IL",42.09999847,-88.76000214,Clear,28.7,-1.8,81%,0,10,"March 23, 1:04 AM CDT"
60145,"Kingston, IL",42.09999847,-88.76000214,Partly Cloudy,37.1,2.8,64%,6,10,"March 24, 6:53 PM CDT"
60146,"Kirkland, IL",42.09000015,-88.84999847,Clear,32.7,0.4,53%,0,10,"March 21, 8:50 PM CDT"
60146,"Kirkland, IL",42.09000015,-88.84999847,Clear,43,6.1,37%,1,10,"March 22, 12:22 PM CDT"
60146,"Kirkland, IL",42.09000015,-88.84999847,Clear,27,-2.8,82%,0,10,"March 23, 1:00 AM CDT"
60146,"Kirkland, IL",42.09000015,-88.84999847,Partly Cloudy,36.2,2.3,61%,13,10,"March 24, 6:55 PM CDT"
60148,"Lombard, IL",41.88000107,-88.01000214,Clear,31.6,-0.2,63%,0.6,10,"March 21, 8:51 PM CDT"
60148,"Lombard, IL",41.88000107,-88.01000214,Clear,53.2,11.8,24%,3.7,10,"March 22, 12:21 PM CDT"
60148,"Lombard, IL",41.88000107,-88.01000214,Clear,27.9,-2.3,75%,0,10,"March 23, 1:10 AM CDT"
60148,"Lombard, IL",41.88000107,-88.01000214,Partly Cloudy,39,3.9,53%,1.9,10,"March 24, 6:55 PM CDT"
60150,"Malta, IL",41.93000031,-88.86000061,Clear,35.2,1.8,50%,0,10,"March 21, 9:03 PM CDT"
60150,"Malta, IL",41.93000031,-88.86000061,Clear,43.4,6.3,41%,0,10,"March 22, 12:26 PM CDT"
60150,"Malta, IL",41.93000031,-88.86000061,Clear,31.3,-0.4,78%,0,10,"March 23, 1:14 AM CDT"
60150,"Malta, IL",41.93000031,-88.86000061,Partly Cloudy,36.8,2.7,62%,0,10,"March 24, 7:02 PM CDT"
60151,"Maple Park, IL",41.90999985,-88.59999847,Clear,31.1,-0.5,58%,1,10,"March 21, 8:29 PM CDT"
60151,"Maple Park, IL",41.90999985,-88.59999847,Clear,41.1,5.1,40%,3,10,"March 22, 12:00 PM CDT"
60151,"Maple Park, IL",41.90999985,-88.59999847,Clear,28,-2.2,80%,2,10,"March 23, 1:14 AM CDT"
60151,"Maple Park, IL",41.90999985,-88.59999847,Clear,36.4,2.4,64%,15,10,"March 24, 6:44 PM CDT"
60154,"Westchester, IL",41.84999847,-87.87999725,Clear,30.7,-0.7,65%,0,10,"March 21, 9:00 PM CDT"
60154,"Westchester, IL",41.84999847,-87.87999725,Clear,44.6,7,29%,1,10,"March 22, 12:26 PM CDT"
60154,"Westchester, IL",41.84999847,-87.87999725,Partly Cloudy,31.8,-0.1,62%,0,10,"March 23, 1:14 AM CDT"
60154,"Westchester, IL",41.84999847,-87.87999725,Overcast,39.1,3.9,49%,5,10,"March 24, 7:02 PM CDT"
60161,"Melrose Park, IL",41.90000153,-87.86000061,Clear,30.9,-0.6,65%,0,10,"March 21, 8:53 PM CDT"
60161,"Melrose Park, IL",41.90000153,-87.86000061,Clear,44.6,7,29%,1,10,"March 22, 12:26 PM CDT"
60161,"Melrose Park, IL",41.90000153,-87.86000061,Partly Cloudy,31.6,-0.2,62%,0,10,"March 23, 1:15 AM CDT"
60161,"Melrose Park, IL",41.90000153,-87.86000061,Partly Cloudy,39.1,3.9,49%,5,10,"March 24, 7:02 PM CDT"
60162,"Hillside, IL",41.88000107,-87.90000153,Clear,31.6,-0.2,73%,0.2,10,"March 21, 8:56 PM CDT"
60162,"Hillside, IL",41.88000107,-87.90000153,Clear,46.2,7.9,33%,0.2,10,"March 22, 12:27 PM CDT"
60162,"Hillside, IL",41.88000107,-87.90000153,Partly Cloudy,32.2,0.1,74%,0,10,"March 23, 1:15 AM CDT"
60162,"Hillside, IL",41.88000107,-87.90000153,Partly Cloudy,39.7,4.3,60%,2,10,"March 24, 7:03 PM CDT"
